Path found!
Starting point = (0.000000, 0.937500)
Final point = (179.203866, 0.532852)
Cost = 1833.000000
nodes = 1834
(104.311390, 1.966999)
(104.411302, 1.971194)
(104.492775, 1.913210)
(104.592769, 1.914313)
(104.692626, 1.919661)
(104.792596, 1.917185)
(104.892581, 1.915453)
(104.992230, 1.907089)
(105.091449, 1.919561)
(105.191424, 1.921804)
(105.284164, 1.959211)
(105.384146, 1.961139)
(105.484128, 1.959226)
(105.584125, 1.959932)
(105.681826, 1.938614)
(105.781826, 1.938714)
(105.881581, 1.945716)
(105.981558, 1.947860)
(106.080433, 1.962813)
(106.178872, 1.980413)
(106.278872, 1.980754)
(106.378490, 1.989483)
(106.478489, 1.989112)
(106.577969, 1.978927)
(106.674114, 1.951429)
(106.774064, 1.954590)
(106.873810, 1.961719)
(106.973795, 1.959997)
(107.073780, 1.961762)
(107.173755, 1.963992)
(107.273738, 1.965819)
(107.373732, 1.966949)
(107.473732, 1.966824)
(107.573659, 1.970635)
(107.673566, 1.966332)
(107.773462, 1.961772)
(107.873462, 1.961450)
(107.973386, 1.965346)
(108.072889, 1.975306)
(108.172884, 1.974368)
(108.272881, 1.975108)
(108.372858, 1.972929)
(108.472794, 1.969359)
(108.572746, 1.966256)
(108.672739, 1.965103)
(108.772676, 1.961558)
(108.872566, 1.966246)
(108.969837, 1.943042)
(109.069836, 1.943556)
(109.169836, 1.943760)
(109.269151, 1.932081)
(109.369133, 1.930143)
(109.468871, 1.922915)
(109.533187, 1.846342)
(109.633187, 1.846167)
(109.733177, 1.847596)
(109.833151, 1.849879)
(109.933118, 1.852430)
(110.033094, 1.850243)
(110.132951, 1.855591)
(110.232900, 1.852384)
(110.332848, 1.855616)
(110.432028, 1.868390)
(110.531837, 1.862209)
(110.631837, 1.861975)
(110.731501, 1.870158)
(110.831328, 1.876040)
(110.931315, 1.877653)
(111.030746, 1.888310)
(111.130717, 1.890712)
(111.230641, 1.886823)
(111.330560, 1.890859)
(111.430554, 1.889811)
(111.530065, 1.899689)
(111.630019, 1.902734)
(111.729951, 1.899058)
(111.829910, 1.896191)
(111.929879, 1.898679)
(112.029361, 1.908845)
(112.129158, 1.902466)
(112.229157, 1.902244)
(112.329016, 1.896930)
(112.428968, 1.893832)
(112.524785, 1.865214)
(112.624730, 1.868551)
(112.724720, 1.869922)
(112.824698, 1.867814)
(112.924683, 1.869547)
(113.020418, 1.840655)
(113.120414, 1.841600)
(113.219963, 1.832112)
(113.319947, 1.830326)
(113.419924, 1.828177)
(113.519900, 1.830337)
(113.618704, 1.845756)
(113.718671, 1.848346)
(113.817141, 1.830923)
(113.917107, 1.828301)
(114.017070, 1.825592)
(114.115830, 1.809891)
(114.215809, 1.807864)
(114.315808, 1.807373)
(114.388466, 1.876081)
(114.488204, 1.883319)
(114.587560, 1.894647)
(114.687552, 1.895977)
(114.787521, 1.893516)
(114.878013, 1.850957)
(114.975261, 1.827661)
(115.075261, 1.827616)
(115.175173, 1.823415)
(115.275096, 1.827353)
(115.375070, 1.829612)
(115.475069, 1.829198)
(115.575055, 1.830880)
(115.674996, 1.827452)
(115.774984, 1.825864)
(115.874982, 1.825248)
(115.974982, 1.825115)
(116.074978, 1.824269)
(116.174894, 1.820159)
(116.274881, 1.821774)
(116.374858, 1.819663)
(116.474519, 1.811438)
(116.564662, 1.854731)
(116.664617, 1.857731)
(116.764338, 1.865204)
(116.864231, 1.869824)
(116.964082, 1.864364)
(117.063031, 1.878819)
(117.163029, 1.879487)
(117.263006, 1.881660)
(117.362503, 1.871643)
(117.462470, 1.869078)
(117.562186, 1.876600)
(117.662146, 1.873747)
(117.762093, 1.876982)
(117.861118, 1.863047)
(117.959294, 1.844035)
(118.059226, 1.847720)
(118.125996, 1.922163)
(118.225939, 1.918783)
(118.324841, 1.933562)
(118.424551, 1.941169)
(118.524550, 1.940739)
(118.624540, 1.942166)
(118.724529, 1.943659)
(118.824528, 1.944169)
(118.924410, 1.949025)
(119.023828, 1.959802)
(119.123768, 1.963265)
(119.223720, 1.960184)
(119.323698, 1.962307)
(119.423632, 1.958677)
(119.523631, 1.958948)
(119.623558, 1.955110)
(119.723552, 1.954087)
(119.823548, 1.953152)
(119.923466, 1.949091)
(120.023428, 1.946348)
(120.123402, 1.948617)
(120.223329, 1.944796)
(120.323296, 1.947367)
(120.423279, 1.949239)
(120.523272, 1.950370)
(120.623266, 1.951469)
(120.723202, 1.955051)
(120.823035, 1.960828)
(120.922785, 1.967896)
(121.022723, 1.964375)
(121.122690, 1.961799)
(121.222630, 1.965247)
(121.322597, 1.967838)
(121.422489, 1.972487)
(121.516706, 1.938974)
(121.616624, 1.943031)
(121.716604, 1.941042)
(121.816593, 1.942516)
(121.916574, 1.940576)
(122.006740, 1.983820)
(122.106702, 1.981056)
(122.206620, 1.985102)
(122.280406, 2.052597)
(122.380405, 2.052115)
(122.400626, 2.150049)
(122.500456, 2.144218)
(122.600436, 2.146196)
(122.700432, 2.147069)
(122.800415, 2.145228)
(122.898677, 2.163793)
(122.998106, 2.153121)
(123.098058, 2.156203)
(123.167768, 2.084505)
(123.267587, 2.090515)
(123.367437, 2.085050)
(123.467367, 2.081300)
(123.567342, 2.079044)
(123.667308, 2.081639)
(123.767281, 2.083948)
(123.867261, 2.085960)
(123.967226, 2.088595)
(124.067036, 2.094759)
(124.163787, 2.069475)
(124.263786, 2.069789)
(124.363743, 2.066859)
(124.463671, 2.063057)
(124.563662, 2.064408)
(124.663649, 2.066034)
(124.763647, 2.066545)
(124.863645, 2.065919)
(124.963493, 2.060404)
(125.063455, 2.063185)
(125.163416, 2.060401)
(125.262600, 2.047658)
(125.362372, 2.040906)
(125.458808, 2.014444)
(125.558798, 2.013078)
(125.658796, 2.012448)
(125.758730, 2.016097)
(125.858651, 2.012135)
(125.955839, 1.988589)
(126.055805, 1.991203)
(126.155388, 2.000330)
(126.255358, 2.002775)
(126.355212, 2.008181)
(126.455176, 2.005525)
(126.555021, 1.999957)
(126.654937, 2.004062)
(126.754833, 2.008625)
(126.762910, 2.108298)
(126.862877, 2.105738)
(126.962691, 2.111839)
(127.062680, 2.113307)
(127.162669, 2.114789)
(127.262667, 2.114117)
(127.362624, 2.111182)
(127.462590, 2.108559)
(127.562576, 2.106890)
(127.662518, 2.110281)
(127.762485, 2.107710)
(127.862157, 2.115805)
(127.960854, 2.131893)
(128.060733, 2.126971)
(128.155865, 2.096150)
(128.255823, 2.099061)
(128.355823, 2.099064)
(128.455657, 2.104825)
(128.555193, 2.095211)
(128.655120, 2.099038)
(128.754887, 2.092216)
(128.854851, 2.094911)
(128.954814, 2.092197)
(129.054699, 2.087412)
(129.154687, 2.088965)
(129.254682, 2.087949)
(129.354630, 2.091185)
(129.454478, 2.096692)
(129.554411, 2.093025)
(129.654364, 2.089959)
(129.754289, 2.086083)
(129.854129, 2.091734)
(129.954113, 2.089961)
(130.053934, 2.095940)
(130.153899, 2.093280)
(130.253731, 2.087496)
(130.353723, 2.088789)
(130.453679, 2.085832)
(130.553674, 2.086906)
(130.651914, 2.068227)
(130.751826, 2.072402)
(130.851783, 2.069448)
(130.951087, 2.057670)
(131.051062, 2.055438)
(131.150768, 2.047777)
(131.228539, 2.110638)
(131.328516, 2.108457)
(131.428492, 2.106276)
(131.528465, 2.103972)
(131.628416, 2.100844)
(131.728416, 2.100839)
(131.827950, 2.110484)
(131.927934, 2.108692)
(132.027932, 2.108098)
(132.127912, 2.110102)
(132.227905, 2.111329)
(132.327893, 2.112843)
(132.426447, 2.095897)
(132.526404, 2.092959)
(132.626100, 2.085172)
(132.725958, 2.090503)
(132.825650, 2.098340)
(132.925650, 2.098344)
(133.025649, 2.097794)
(133.125643, 2.098879)
(133.225639, 2.098003)
(133.325607, 2.095461)
(133.425125, 2.105264)
(133.493288, 2.032094)
(133.593187, 2.036591)
(133.693179, 2.037857)
(133.792216, 2.051700)
(133.892164, 2.054913)
(133.992157, 2.053688)
(134.091954, 2.047318)
(134.191844, 2.052008)
(134.291585, 2.044816)
(134.391564, 2.046855)
(134.491564, 2.046992)
(134.591544, 2.045006)
(134.691388, 2.050591)
(134.791263, 2.045595)
(134.891259, 2.046507)
(134.991256, 2.045695)
(135.089888, 2.062179)
(135.189440, 2.052725)
(135.289349, 2.048470)
(135.389349, 2.048307)
(135.489349, 2.048171)
(135.588608, 2.036018)
(135.684942, 2.009191)
(135.784907, 2.006545)
(135.884880, 2.008870)
(135.984551, 2.000761)
(136.084279, 2.008126)
(136.183971, 2.000278)
(136.283948, 2.002429)
(136.383882, 1.998805)
(136.483846, 1.996109)
(136.583746, 2.000578)
(136.683743, 1.999830)
(136.783055, 1.988123)
(136.882769, 1.980554)
(136.982691, 1.984487)
(137.078614, 1.956225)
(137.178524, 1.960482)
(137.278426, 1.964896)
(137.378303, 1.959931)
(137.476265, 1.980017)
(137.576103, 1.974336)
(137.675979, 1.979323)
(137.775772, 1.985755)
(137.875026, 1.997950)
(137.974813, 2.004459)
(138.074811, 2.005142)
(138.174513, 1.997427)
(138.274475, 1.994658)
(138.374472, 1.995443)
(138.472363, 1.975017)
(138.572330, 1.977612)
(138.672258, 1.981403)
(138.772074, 1.975342)
(138.871709, 1.966809)
(138.971464, 1.959809)
(139.071410, 1.963096)
(139.171401, 1.961789)
(139.270155, 1.946053)
(139.361473, 1.986809)
(139.461353, 1.981900)
(139.561320, 1.979353)
(139.661282, 1.976594)
(139.761258, 1.978801)
(139.860923, 1.970628)
(139.960852, 1.974412)
(140.060821, 1.976900)
(140.160796, 1.979128)
(140.260729, 1.975474)
(140.360565, 1.969751)
(140.460406, 1.964119)
(140.560313, 1.959794)
(140.642484, 1.902804)
(140.742483, 1.902373)
(140.842469, 1.900699)
(140.942462, 1.901902)
(141.042357, 1.897327)
(141.138974, 1.923118)
(141.238095, 1.909889)
(141.338072, 1.912027)
(141.437993, 1.908054)
(141.537923, 1.911780)
(141.637578, 1.920080)
(141.737411, 1.914305)
(141.837397, 1.916035)
(141.935977, 1.932824)
(142.035043, 1.946461)
(142.134992, 1.949640)
(142.234972, 1.947615)
(142.334972, 1.947436)
(142.429924, 1.916066)
(142.529874, 1.912894)
(142.629694, 1.918887)
(142.729675, 1.920805)
(142.829666, 1.919395)
(142.929631, 1.922041)
(143.029580, 1.925209)
(143.129573, 1.926427)
(143.228249, 1.910209)
(143.328092, 1.904605)
(143.427874, 1.898012)
(143.527707, 1.903802)
(143.627538, 1.909598)
(143.720891, 1.873747)
(143.819444, 1.890701)
(143.919400, 1.893669)
(144.019399, 1.893979)
(144.119399, 1.894035)
(144.217335, 1.914249)
(144.317001, 1.922409)
(144.416986, 1.924153)
(144.516740, 1.917143)
(144.614994, 1.898537)
(144.714994, 1.898546)
(144.813897, 1.913315)
(144.913089, 1.926004)
(145.013027, 1.929528)
(145.111413, 1.947420)
(145.211300, 1.942661)
(145.311045, 1.935534)
(145.410469, 1.946256)
(145.510463, 1.947339)
(145.610216, 1.954358)
(145.710209, 1.955563)
(145.809850, 1.964027)
(145.909850, 1.964248)
(146.007016, 1.987888)
(146.106510, 1.977845)
(146.200901, 2.010866)
(146.300899, 2.011427)
(146.400887, 2.009859)
(146.500714, 2.015739)
(146.597516, 2.040825)
(146.691028, 2.005392)
(146.790764, 1.998125)
(146.890310, 1.988612)
(146.990229, 1.992629)
(147.089909, 2.000622)
(147.188728, 2.015946)
(147.288293, 2.006620)
(147.387838, 1.997096)
(147.487771, 2.000762)
(147.587717, 2.004041)
(147.687699, 2.002137)
(147.787644, 2.005460)
(147.864418, 2.069536)
(147.964414, 2.070414)
(148.064108, 2.062600)
(148.148732, 2.115880)
(148.247842, 2.102566)
(148.347082, 2.090258)
(148.445031, 2.110408)
(148.542997, 2.130474)
(148.642837, 2.136115)
(148.742837, 2.135967)
(148.842692, 2.141359)
(148.942594, 2.145771)
(149.041821, 2.133356)
(149.140849, 2.119448)
(149.240051, 2.132060)
(149.339672, 2.123372)
(149.415707, 2.188324)
(149.515135, 2.177646)
(149.614397, 2.165521)
(149.714332, 2.161898)
(149.813915, 2.152782)
(149.913911, 2.153703)
(150.009781, 2.182146)
(150.109675, 2.186749)
(150.209617, 2.190148)
(150.309597, 2.192158)
(150.409278, 2.200136)
(150.461241, 2.114697)
(150.560672, 2.104045)
(150.658873, 2.122925)
(150.758776, 2.118505)
(150.840704, 2.061166)
(150.940703, 2.060708)
(151.040687, 2.058934)
(151.140381, 2.051119)
(151.224358, 2.105414)
(151.324056, 2.097655)
(151.422772, 2.113630)
(151.522747, 2.115871)
(151.622632, 2.120661)
(151.701407, 2.059062)
(151.801171, 2.052194)
(151.901132, 2.054973)
(152.001126, 2.053819)
(152.100954, 2.059680)
(152.200325, 2.048480)
(152.299168, 2.033315)
(152.399018, 2.038782)
(152.498684, 2.046956)
(152.598213, 2.037268)
(152.698205, 2.038562)
(152.798204, 2.038916)
(152.898151, 2.042175)
(152.997766, 2.033401)
(153.096972, 2.020831)
(153.196856, 2.025664)
(153.296356, 2.015684)
(153.394942, 1.998924)
(153.493627, 1.982762)
(153.592551, 1.968131)
(153.691700, 1.955116)
(153.787337, 1.925898)
(153.887015, 1.933916)
(153.986396, 1.945023)
(154.086374, 1.947109)
(154.186062, 1.955010)
(154.286061, 1.955246)
(154.386055, 1.956338)
(154.485939, 1.951522)
(154.585868, 1.955296)
(154.685407, 1.945704)
(154.775776, 1.988522)
(154.875755, 1.990577)
(154.975421, 1.998740)
(155.075420, 1.999321)
(155.175335, 1.995216)
(155.273031, 1.973874)
(155.372707, 1.981926)
(155.472567, 1.976639)
(155.572484, 1.972561)
(155.672221, 1.979797)
(155.768719, 2.006029)
(155.868711, 2.007311)
(155.968561, 2.012793)
(156.068548, 2.011216)
(156.168271, 2.018665)
(156.267971, 2.026392)
(156.367798, 2.032274)
(156.467736, 2.035805)
(156.567429, 2.027977)
(156.667008, 2.018805)
(156.767008, 2.018702)
(156.866953, 2.022012)
(156.966628, 2.030062)
(157.061737, 2.060955)
(157.161648, 2.056746)
(157.261645, 2.055975)
(157.348358, 2.006166)
(157.447851, 2.016227)
(157.547813, 2.018960)
(157.643054, 2.049443)
(157.742195, 2.062523)
(157.841899, 2.070204)
(157.940662, 2.054520)
(158.039653, 2.040353)
(158.139260, 2.049216)
(158.235961, 2.023743)
(158.335056, 2.037161)
(158.435056, 2.036946)
(158.534736, 2.028952)
(158.630248, 2.058576)
(158.730102, 2.063972)
(158.830070, 2.066490)
(158.930053, 2.068325)
(159.030020, 2.065739)
(159.129131, 2.079043)
(159.227841, 2.063036)
(159.326803, 2.048661)
(159.386330, 1.968308)
(159.485009, 1.984505)
(159.583036, 1.964738)
(159.683032, 1.963758)
(159.780936, 1.943391)
(159.880702, 1.950220)
(159.971950, 1.909308)
(160.070943, 1.923460)
(160.170924, 1.925449)
(160.182850, 2.024736)
(160.282706, 2.019366)
(160.380168, 2.041751)
(160.463954, 1.987162)
(160.562858, 2.001923)
(160.662851, 2.000717)
(160.762787, 2.004295)
(160.862787, 2.004231)
(160.959244, 2.030614)
(161.040997, 1.973026)
(161.140960, 1.975752)
(161.228074, 2.024855)
(161.326043, 2.004800)
(161.426020, 2.002680)
(161.525350, 2.014238)
(161.623232, 1.993767)
(161.722322, 1.980306)
(161.822318, 1.981242)
(161.922292, 1.978989)
(162.021343, 1.992735)
(162.121167, 1.998670)
(162.220304, 2.011779)
(162.320030, 2.004377)
(162.411191, 1.963273)
(162.504913, 1.928400)
(162.603360, 1.945956)
(162.703164, 1.952221)
(162.803040, 1.957203)
(162.892317, 1.912154)
(162.992152, 1.917903)
(163.092022, 1.923002)
(163.191964, 1.926399)
(163.291009, 1.912612)
(163.390217, 1.925171)
(163.474227, 1.979414)
(163.573927, 1.987161)
(163.673927, 1.987267)
(163.770419, 1.961014)
(163.869480, 1.947336)
(163.969304, 1.941406)
(163.995672, 1.844946)
(164.093552, 1.824464)
(164.191930, 1.806527)
(164.290508, 1.823333)
(164.390341, 1.829109)
(164.489309, 1.814784)
(164.588982, 1.806699)
(164.686568, 1.784860)
(164.760787, 1.851880)
(164.844205, 1.907028)
(164.943703, 1.917035)
(165.041989, 1.898598)
(165.139894, 1.918958)
(165.217644, 1.981848)
(165.305725, 2.029195)
(165.405029, 2.017422)
(165.505014, 2.015671)
(165.604989, 2.013445)
(165.697376, 1.975175)
(165.797064, 1.983079)
(165.896536, 1.993340)
(165.996511, 1.995561)
(166.095219, 2.011585)
(166.194122, 1.996816)
(166.292568, 2.014377)
(166.391252, 2.030547)
(166.488002, 2.055837)
(166.586699, 2.039749)
(166.686124, 2.050460)
(166.780561, 2.017574)
(166.876748, 2.044927)
(166.976439, 2.037072)
(167.074670, 2.055797)
(167.172780, 2.036449)
(167.272250, 2.026167)
(167.351788, 2.086778)
(167.451437, 2.078408)
(167.549419, 2.098398)
(167.648626, 2.110968)
(167.741405, 2.148279)
(167.838889, 2.125990)
(167.938231, 2.114532)
(168.038166, 2.118115)
(168.133361, 2.087488)
(168.232013, 2.071128)
(168.331584, 2.080384)
(168.377268, 1.991429)
(168.477248, 1.989419)
(168.577039, 1.982952)
(168.675560, 2.000087)
(168.773310, 2.021178)
(168.872114, 2.036602)
(168.967465, 2.006468)
(169.065876, 1.988712)
(169.163273, 2.011380)
(169.262941, 2.003240)
(169.358636, 1.974213)
(169.447844, 1.929027)
(169.547366, 1.919258)
(169.587697, 2.010764)
(169.687531, 2.016525)
(169.784991, 1.994128)
(169.884991, 1.994286)
(169.984844, 1.999707)
(170.082631, 2.020627)
(170.182426, 2.027025)
(170.279828, 2.004377)
(170.378746, 1.989706)
(170.478595, 1.984225)
(170.565413, 1.934599)
(170.664205, 1.919106)
(170.762454, 1.937739)
(170.829492, 1.863537)
(170.929047, 1.872955)
(171.026446, 1.850293)
(171.126443, 1.850941)
(171.171046, 1.761439)
(171.269509, 1.743973)
(171.369270, 1.750881)
(171.453572, 1.697093)
(171.464287, 1.597669)
(171.563994, 1.605328)
(171.663304, 1.617055)
(171.761274, 1.597009)
(171.854897, 1.632148)
(171.954533, 1.623626)
(172.054194, 1.615402)
(172.152815, 1.598850)
(172.251560, 1.583062)
(172.351354, 1.576636)
(172.450791, 1.566038)
(172.533972, 1.621544)
(172.633469, 1.611525)
(172.732401, 1.596952)
(172.827563, 1.627679)
(172.919866, 1.666151)
(173.012951, 1.629610)
(173.093595, 1.688741)
(173.188244, 1.656467)
(173.286049, 1.635629)
(173.380104, 1.601663)
(173.478119, 1.621486)
(173.576939, 1.636805)
(173.671324, 1.669842)
(173.771247, 1.665921)
(173.855432, 1.719893)
(173.951970, 1.693807)
(174.036438, 1.640280)
(174.136395, 1.643202)
(174.141125, 1.543314)
(174.240573, 1.532825)
(174.336868, 1.505855)
(174.417859, 1.564510)
(174.516967, 1.577837)
(174.558712, 1.668707)
(174.649997, 1.709538)
(174.741275, 1.668694)
(174.839709, 1.651065)
(174.935993, 1.624059)
(175.030844, 1.592385)
(175.127858, 1.568130)
(175.215515, 1.616258)
(175.257291, 1.707114)
(175.356221, 1.721701)
(175.455956, 1.728978)
(175.490685, 1.635202)
(175.537978, 1.547092)
(175.629687, 1.586959)
(175.725882, 1.559633)
(175.814773, 1.513826)
(175.891619, 1.577816)
(175.989460, 1.557146)
(176.089349, 1.561847)
(176.181641, 1.600345)
(176.266042, 1.546712)
(176.359110, 1.583295)
(176.440811, 1.640956)
(176.507262, 1.566228)
(176.606603, 1.577689)
(176.692264, 1.629285)
(176.787103, 1.660997)
(176.886002, 1.646200)
(176.977860, 1.685724)
(177.054579, 1.621582)
(177.141263, 1.571723)
(177.239151, 1.551280)
(177.334163, 1.520091)
(177.434148, 1.518368)
(177.471000, 1.425406)
(177.534995, 1.348564)
(177.616030, 1.289969)
(177.706746, 1.332048)
(177.806003, 1.319882)
(177.902704, 1.294410)
(177.983850, 1.235969)
(178.068631, 1.182939)
(178.148059, 1.122184)
(178.242173, 1.155986)
(178.336971, 1.124151)
(178.424374, 1.075565)
(178.518075, 1.040633)
(178.601094, 1.096381)
(178.692813, 1.136225)
(178.744672, 1.050723)
(178.828751, 0.996587)
(178.898441, 0.924870)
(178.967987, 0.853013)
(179.033110, 0.777126)
(179.102841, 0.705449)
(179.154237, 0.619668)
(179.203866, 0.532852)
